timestamp_utc,horizon_min,pv_prev_norm
2025-06-22T04:32:00Z,632,0.0326
2025-06-22T04:33:00Z,633,0.0339
2025-06-22T04:34:00Z,634,0.0352
2025-06-22T04:35:00Z,635,0.0366
2025-06-22T04:36:00Z,636,0.0379
2025-06-22T04:37:00Z,637,0.0392
2025-06-22T04:38:00Z,638,0.0405
2025-06-22T04:39:00Z,639,0.0418
2025-06-22T04:40:00Z,640,0.0431
2025-06-22T04:41:00Z,641,0.0444
2025-06-22T04:42:00Z,642,0.0457
2025-06-22T04:43:00Z,643,0.0470
2025-06-22T04:44:00Z,644,0.0483
2025-06-22T04:45:00Z,645,0.0496
2025-06-22T04:46:00Z,646,0.0509
2025-06-22T04:47:00Z,647,0.0522
2025-06-22T04:48:00Z,648,0.0534
2025-06-22T04:49:00Z,649,0.0547
2025-06-22T04:50:00Z,650,0.0560
2025-06-22T04:51:00Z,651,0.0573
2025-06-22T04:52:00Z,652,0.0585
2025-06-22T04:53:00Z,653,0.0598
2025-06-22T04:54:00Z,654,0.0611
2025-06-22T04:55:00Z,655,0.0623
2025-06-22T04:56:00Z,656,0.0636
2025-06-22T04:57:00Z,657,0.0648
2025-06-22T04:58:00Z,658,0.0661
2025-06-22T04:59:00Z,659,0.0673
2025-06-22T05:00:00Z,660,0.0686
2025-06-22T05:01:00Z,661,0.0698
2025-06-22T05:02:00Z,662,0.0710
2025-06-22T05:03:00Z,663,0.0722
2025-06-22T05:04:00Z,664,0.0738
2025-06-22T05:05:00Z,665,0.0757
2025-06-22T05:06:00Z,666,0.0775
2025-06-22T05:07:00Z,667,0.0794
2025-06-22T05:08:00Z,668,0.0813
2025-06-22T05:09:00Z,669,0.0832
2025-06-22T05:10:00Z,670,0.0851
2025-06-22T05:11:00Z,671,0.0871
2025-06-22T05:12:00Z,672,0.0890
2025-06-22T05:13:00Z,673,0.0910
2025-06-22T05:14:00Z,674,0.0930
2025-06-22T05:15:00Z,675,0.0949
2025-06-22T05:16:00Z,676,0.0970
2025-06-22T05:17:00Z,677,0.0990
2025-06-22T05:18:00Z,678,0.1010
2025-06-22T05:19:00Z,679,0.1031
2025-06-22T05:20:00Z,680,0.1052
2025-06-22T05:21:00Z,681,0.1072
2025-06-22T05:22:00Z,682,0.1093
2025-06-22T05:23:00Z,683,0.1115
2025-06-22T05:24:00Z,684,0.1136
2025-06-22T05:25:00Z,685,0.1157
2025-06-22T05:26:00Z,686,0.1179
2025-06-22T05:27:00Z,687,0.1201
2025-06-22T05:28:00Z,688,0.1223
2025-06-22T05:29:00Z,689,0.1245
2025-06-22T05:30:00Z,690,0.1267
2025-06-22T05:31:00Z,691,0.1290
2025-06-22T05:32:00Z,692,0.1312
2025-06-22T05:33:00Z,693,0.1335
2025-06-22T05:34:00Z,694,0.1358
2025-06-22T05:35:00Z,695,0.1381
2025-06-22T05:36:00Z,696,0.1405
2025-06-22T05:37:00Z,697,0.1428
2025-06-22T05:38:00Z,698,0.1452
2025-06-22T05:39:00Z,699,0.1475
2025-06-22T05:40:00Z,700,0.1499
2025-06-22T05:41:00Z,701,0.1523
2025-06-22T05:42:00Z,702,0.1547
2025-06-22T05:43:00Z,703,0.1572
2025-06-22T05:44:00Z,704,0.1596
2025-06-22T05:45:00Z,705,0.1620
2025-06-22T05:46:00Z,706,0.1644
2025-06-22T05:47:00Z,707,0.1669
2025-06-22T05:48:00Z,708,0.1694
2025-06-22T05:49:00Z,709,0.1719
2025-06-22T05:50:00Z,710,0.1744
2025-06-22T05:51:00Z,711,0.1769
2025-06-22T05:52:00Z,712,0.1795
2025-06-22T05:53:00Z,713,0.1820
2025-06-22T05:54:00Z,714,0.1846
2025-06-22T05:55:00Z,715,0.1872
2025-06-22T05:56:00Z,716,0.1899
2025-06-22T05:57:00Z,717,0.1925
2025-06-22T05:58:00Z,718,0.1952
2025-06-22T05:59:00Z,719,0.1979
2025-06-22T06:00:00Z,720,0.2006
2025-06-22T06:01:00Z,721,0.2033
2025-06-22T06:02:00Z,722,0.2059
2025-06-22T06:03:00Z,723,0.2086
2025-06-22T06:04:00Z,724,0.2114
2025-06-22T06:05:00Z,725,0.2141
2025-06-22T06:06:00Z,726,0.2169
2025-06-22T06:07:00Z,727,0.2197
2025-06-22T06:08:00Z,728,0.2224
2025-06-22T06:09:00Z,729,0.2252
2025-06-22T06:10:00Z,730,0.2280
2025-06-22T06:11:00Z,731,0.2307
2025-06-22T06:12:00Z,732,0.2335
2025-06-22T06:13:00Z,733,0.2363
2025-06-22T06:14:00Z,734,0.2390
2025-06-22T06:15:00Z,735,0.2418
2025-06-22T06:16:00Z,736,0.2447
2025-06-22T06:17:00Z,737,0.2476
2025-06-22T06:18:00Z,738,0.2505
2025-06-22T06:19:00Z,739,0.2535
2025-06-22T06:20:00Z,740,0.2565
2025-06-22T06:21:00Z,741,0.2595
2025-06-22T06:22:00Z,742,0.2625
2025-06-22T06:23:00Z,743,0.2656
2025-06-22T06:24:00Z,744,0.2687
2025-06-22T06:25:00Z,745,0.2718
2025-06-22T06:26:00Z,746,0.2749
2025-06-22T06:27:00Z,747,0.2779
2025-06-22T06:28:00Z,748,0.2810
2025-06-22T06:29:00Z,749,0.2842
2025-06-22T06:30:00Z,750,0.2874
2025-06-22T06:31:00Z,751,0.2904
2025-06-22T06:32:00Z,752,0.2934
2025-06-22T06:33:00Z,753,0.2965
2025-06-22T06:34:00Z,754,0.2995
2025-06-22T06:35:00Z,755,0.3025
2025-06-22T06:36:00Z,756,0.3054
2025-06-22T06:37:00Z,757,0.3084
2025-06-22T06:38:00Z,758,0.3114
2025-06-22T06:39:00Z,759,0.3144
2025-06-22T06:40:00Z,760,0.3175
2025-06-22T06:41:00Z,761,0.3205
2025-06-22T06:42:00Z,762,0.3235
2025-06-22T06:43:00Z,763,0.3266
2025-06-22T06:44:00Z,764,0.3297
2025-06-22T06:45:00Z,765,0.3327
2025-06-22T06:46:00Z,766,0.3359
2025-06-22T06:47:00Z,767,0.3390
2025-06-22T06:48:00Z,768,0.3422
2025-06-22T06:49:00Z,769,0.3453
2025-06-22T06:50:00Z,770,0.3485
2025-06-22T06:51:00Z,771,0.3517
2025-06-22T06:52:00Z,772,0.3549
2025-06-22T06:53:00Z,773,0.3580
2025-06-22T06:54:00Z,774,0.3611
2025-06-22T06:55:00Z,775,0.3643
2025-06-22T06:56:00Z,776,0.3675
2025-06-22T06:57:00Z,777,0.3708
2025-06-22T06:58:00Z,778,0.3741
2025-06-22T06:59:00Z,779,0.3774
2025-06-22T07:00:00Z,780,0.3808
2025-06-22T07:01:00Z,781,0.3839
2025-06-22T07:02:00Z,782,0.3870
2025-06-22T07:03:00Z,783,0.3900
2025-06-22T07:04:00Z,784,0.3931
2025-06-22T07:05:00Z,785,0.3961
2025-06-22T07:06:00Z,786,0.3991
2025-06-22T07:07:00Z,787,0.4021
2025-06-22T07:08:00Z,788,0.4050
2025-06-22T07:09:00Z,789,0.4080
2025-06-22T07:10:00Z,790,0.4108
2025-06-22T07:11:00Z,791,0.4137
2025-06-22T07:12:00Z,792,0.4165
2025-06-22T07:13:00Z,793,0.4193
2025-06-22T07:14:00Z,794,0.4221
2025-06-22T07:15:00Z,795,0.4249
2025-06-22T07:16:00Z,796,0.4284
2025-06-22T07:17:00Z,797,0.4320
2025-06-22T07:18:00Z,798,0.4354
2025-06-22T07:19:00Z,799,0.4389
2025-06-22T07:20:00Z,800,0.4423
2025-06-22T07:21:00Z,801,0.4457
2025-06-22T07:22:00Z,802,0.4491
2025-06-22T07:23:00Z,803,0.4526
2025-06-22T07:24:00Z,804,0.4562
2025-06-22T07:25:00Z,805,0.4597
2025-06-22T07:26:00Z,806,0.4632
2025-06-22T07:27:00Z,807,0.4669
2025-06-22T07:28:00Z,808,0.4705
2025-06-22T07:29:00Z,809,0.4740
2025-06-22T07:30:00Z,810,0.4776
2025-06-22T07:31:00Z,811,0.4806
2025-06-22T07:32:00Z,812,0.4834
2025-06-22T07:33:00Z,813,0.4864
2025-06-22T07:34:00Z,814,0.4893
2025-06-22T07:35:00Z,815,0.4920
2025-06-22T07:36:00Z,816,0.4948
2025-06-22T07:37:00Z,817,0.4976
2025-06-22T07:38:00Z,818,0.5003
2025-06-22T07:39:00Z,819,0.5030
2025-06-22T07:40:00Z,820,0.5057
2025-06-22T07:41:00Z,821,0.5084
2025-06-22T07:42:00Z,822,0.5112
2025-06-22T07:43:00Z,823,0.5139
2025-06-22T07:44:00Z,824,0.5167
2025-06-22T07:45:00Z,825,0.5195
2025-06-22T07:46:00Z,826,0.5220
2025-06-22T07:47:00Z,827,0.5247
2025-06-22T07:48:00Z,828,0.5272
2025-06-22T07:49:00Z,829,0.5298
2025-06-22T07:50:00Z,830,0.5324
2025-06-22T07:51:00Z,831,0.5350
2025-06-22T07:52:00Z,832,0.5377
2025-06-22T07:53:00Z,833,0.5404
2025-06-22T07:54:00Z,834,0.5432
2025-06-22T07:55:00Z,835,0.5459
2025-06-22T07:56:00Z,836,0.5486
2025-06-22T07:57:00Z,837,0.5513
2025-06-22T07:58:00Z,838,0.5541
2025-06-22T07:59:00Z,839,0.5567
2025-06-22T08:00:00Z,840,0.5594
2025-06-22T08:01:00Z,841,0.5626
2025-06-22T08:02:00Z,842,0.5657
2025-06-22T08:03:00Z,843,0.5688
2025-06-22T08:04:00Z,844,0.5719
2025-06-22T08:05:00Z,845,0.5750
2025-06-22T08:06:00Z,846,0.5781
2025-06-22T08:07:00Z,847,0.5812
2025-06-22T08:08:00Z,848,0.5844
2025-06-22T08:09:00Z,849,0.5875
2025-06-22T08:10:00Z,850,0.5905
2025-06-22T08:11:00Z,851,0.5933
2025-06-22T08:12:00Z,852,0.5961
2025-06-22T08:13:00Z,853,0.5989
2025-06-22T08:14:00Z,854,0.6017
2025-06-22T08:15:00Z,855,0.6044
2025-06-22T08:16:00Z,856,0.6072
2025-06-22T08:17:00Z,857,0.6100
2025-06-22T08:18:00Z,858,0.6129
2025-06-22T08:19:00Z,859,0.6160
2025-06-22T08:20:00Z,860,0.6191
2025-06-22T08:21:00Z,861,0.6221
2025-06-22T08:22:00Z,862,0.6252
2025-06-22T08:23:00Z,863,0.6282
2025-06-22T08:24:00Z,864,0.6314
2025-06-22T08:25:00Z,865,0.6346
2025-06-22T08:26:00Z,866,0.6379
2025-06-22T08:27:00Z,867,0.6411
2025-06-22T08:28:00Z,868,0.6444
2025-06-22T08:29:00Z,869,0.6479
2025-06-22T08:30:00Z,870,0.6514
2025-06-22T08:31:00Z,871,0.6536
2025-06-22T08:32:00Z,872,0.6560
2025-06-22T08:33:00Z,873,0.6584
2025-06-22T08:34:00Z,874,0.6608
2025-06-22T08:35:00Z,875,0.6633
2025-06-22T08:36:00Z,876,0.6657
2025-06-22T08:37:00Z,877,0.6680
2025-06-22T08:38:00Z,878,0.6703
2025-06-22T08:39:00Z,879,0.6725
2025-06-22T08:40:00Z,880,0.6748
2025-06-22T08:41:00Z,881,0.6771
2025-06-22T08:42:00Z,882,0.6794
2025-06-22T08:43:00Z,883,0.6817
2025-06-22T08:44:00Z,884,0.6841
2025-06-22T08:45:00Z,885,0.6862
2025-06-22T08:46:00Z,886,0.6890
2025-06-22T08:47:00Z,887,0.6916
2025-06-22T08:48:00Z,888,0.6942
2025-06-22T08:49:00Z,889,0.6968
2025-06-22T08:50:00Z,890,0.6993
2025-06-22T08:51:00Z,891,0.7018
2025-06-22T08:52:00Z,892,0.7043
2025-06-22T08:53:00Z,893,0.7069
2025-06-22T08:54:00Z,894,0.7094
2025-06-22T08:55:00Z,895,0.7119
2025-06-22T08:56:00Z,896,0.7145
2025-06-22T08:57:00Z,897,0.7169
2025-06-22T08:58:00Z,898,0.7193
2025-06-22T08:59:00Z,899,0.7217
2025-06-22T09:00:00Z,900,0.7242
2025-06-22T09:01:00Z,901,0.7266
2025-06-22T09:02:00Z,902,0.7291
2025-06-22T09:03:00Z,903,0.7315
2025-06-22T09:04:00Z,904,0.7339
2025-06-22T09:05:00Z,905,0.7362
2025-06-22T09:06:00Z,906,0.7384
2025-06-22T09:07:00Z,907,0.7406
2025-06-22T09:08:00Z,908,0.7428
2025-06-22T09:09:00Z,909,0.7450
2025-06-22T09:10:00Z,910,0.7473
2025-06-22T09:11:00Z,911,0.7495
2025-06-22T09:12:00Z,912,0.7516
2025-06-22T09:13:00Z,913,0.7538
2025-06-22T09:14:00Z,914,0.7561
2025-06-22T09:15:00Z,915,0.7584
2025-06-22T09:16:00Z,916,0.7603
2025-06-22T09:17:00Z,917,0.7623
2025-06-22T09:18:00Z,918,0.7642
2025-06-22T09:19:00Z,919,0.7661
2025-06-22T09:20:00Z,920,0.7680
2025-06-22T09:21:00Z,921,0.7700
2025-06-22T09:22:00Z,922,0.7719
2025-06-22T09:23:00Z,923,0.7738
2025-06-22T09:24:00Z,924,0.7756
2025-06-22T09:25:00Z,925,0.7775
2025-06-22T09:26:00Z,926,0.7794
2025-06-22T09:27:00Z,927,0.7814
2025-06-22T09:28:00Z,928,0.7833
2025-06-22T09:29:00Z,929,0.7851
2025-06-22T09:30:00Z,930,0.7871
2025-06-22T09:31:00Z,931,0.7889
2025-06-22T09:32:00Z,932,0.7905
2025-06-22T09:33:00Z,933,0.7921
2025-06-22T09:34:00Z,934,0.7934
2025-06-22T09:35:00Z,935,0.7947
2025-06-22T09:36:00Z,936,0.7959
2025-06-22T09:37:00Z,937,0.7972
2025-06-22T09:38:00Z,938,0.7983
2025-06-22T09:39:00Z,939,0.7993
2025-06-22T09:40:00Z,940,0.8004
2025-06-22T09:41:00Z,941,0.8014
2025-06-22T09:42:00Z,942,0.8023
2025-06-22T09:43:00Z,943,0.8030
2025-06-22T09:44:00Z,944,0.8037
2025-06-22T09:45:00Z,945,0.8044
2025-06-22T09:46:00Z,946,0.8058
2025-06-22T09:47:00Z,947,0.8072
2025-06-22T09:48:00Z,948,0.8086
2025-06-22T09:49:00Z,949,0.8099
2025-06-22T09:50:00Z,950,0.8111
2025-06-22T09:51:00Z,951,0.8123
2025-06-22T09:52:00Z,952,0.8136
2025-06-22T09:53:00Z,953,0.8148
2025-06-22T09:54:00Z,954,0.8160
2025-06-22T09:55:00Z,955,0.8171
2025-06-22T09:56:00Z,956,0.8182
2025-06-22T09:57:00Z,957,0.8193
2025-06-22T09:58:00Z,958,0.8203
2025-06-22T09:59:00Z,959,0.8213
2025-06-22T10:00:00Z,960,0.8224
2025-06-22T10:01:00Z,961,0.8241
2025-06-22T10:02:00Z,962,0.8258
2025-06-22T10:03:00Z,963,0.8275
2025-06-22T10:04:00Z,964,0.8293
2025-06-22T10:05:00Z,965,0.8310
2025-06-22T10:06:00Z,966,0.8326
2025-06-22T10:07:00Z,967,0.8343
2025-06-22T10:08:00Z,968,0.8358
2025-06-22T10:09:00Z,969,0.8372
2025-06-22T10:10:00Z,970,0.8387
2025-06-22T10:11:00Z,971,0.8402
2025-06-22T10:12:00Z,972,0.8419
2025-06-22T10:13:00Z,973,0.8434
2025-06-22T10:14:00Z,974,0.8448
2025-06-22T10:15:00Z,975,0.8462
2025-06-22T10:16:00Z,976,0.8471
2025-06-22T10:17:00Z,977,0.8478
2025-06-22T10:18:00Z,978,0.8486
2025-06-22T10:19:00Z,979,0.8495
2025-06-22T10:20:00Z,980,0.8503
2025-06-22T10:21:00Z,981,0.8511
2025-06-22T10:22:00Z,982,0.8519
2025-06-22T10:23:00Z,983,0.8525
2025-06-22T10:24:00Z,984,0.8531
2025-06-22T10:25:00Z,985,0.8536
2025-06-22T10:26:00Z,986,0.8542
2025-06-22T10:27:00Z,987,0.8548
2025-06-22T10:28:00Z,988,0.8552
2025-06-22T10:29:00Z,989,0.8555
2025-06-22T10:30:00Z,990,0.8558
2025-06-22T10:31:00Z,991,0.8565
2025-06-22T10:32:00Z,992,0.8572
2025-06-22T10:33:00Z,993,0.8579
2025-06-22T10:34:00Z,994,0.8585
2025-06-22T10:35:00Z,995,0.8590
2025-06-22T10:36:00Z,996,0.8595
2025-06-22T10:37:00Z,997,0.8600
2025-06-22T10:38:00Z,998,0.8604
2025-06-22T10:39:00Z,999,0.8610
2025-06-22T10:40:00Z,1000,0.8616
2025-06-22T10:41:00Z,1001,0.8622
2025-06-22T10:42:00Z,1002,0.8628
2025-06-22T10:43:00Z,1003,0.8635
2025-06-22T10:44:00Z,1004,0.8642
2025-06-22T10:45:00Z,1005,0.8650
2025-06-22T10:46:00Z,1006,0.8661
2025-06-22T10:47:00Z,1007,0.8673
2025-06-22T10:48:00Z,1008,0.8686
2025-06-22T10:49:00Z,1009,0.8699
2025-06-22T10:50:00Z,1010,0.8713
2025-06-22T10:51:00Z,1011,0.8727
2025-06-22T10:52:00Z,1012,0.8742
2025-06-22T10:53:00Z,1013,0.8757
2025-06-22T10:54:00Z,1014,0.8771
2025-06-22T10:55:00Z,1015,0.8785
2025-06-22T10:56:00Z,1016,0.8798
2025-06-22T10:57:00Z,1017,0.8812
2025-06-22T10:58:00Z,1018,0.8825
2025-06-22T10:59:00Z,1019,0.8837
2025-06-22T11:00:00Z,1020,0.8849
2025-06-22T11:01:00Z,1021,0.8848
2025-06-22T11:02:00Z,1022,0.8847
2025-06-22T11:03:00Z,1023,0.8845
2025-06-22T11:04:00Z,1024,0.8843
2025-06-22T11:05:00Z,1025,0.8841
2025-06-22T11:06:00Z,1026,0.8838
2025-06-22T11:07:00Z,1027,0.8835
2025-06-22T11:08:00Z,1028,0.8831
2025-06-22T11:09:00Z,1029,0.8827
2025-06-22T11:10:00Z,1030,0.8824
2025-06-22T11:11:00Z,1031,0.8820
2025-06-22T11:12:00Z,1032,0.8818
2025-06-22T11:13:00Z,1033,0.8815
2025-06-22T11:14:00Z,1034,0.8812
2025-06-22T11:15:00Z,1035,0.8809
2025-06-22T11:16:00Z,1036,0.8802
2025-06-22T11:17:00Z,1037,0.8796
2025-06-22T11:18:00Z,1038,0.8790
2025-06-22T11:19:00Z,1039,0.8784
2025-06-22T11:20:00Z,1040,0.8777
2025-06-22T11:21:00Z,1041,0.8769
2025-06-22T11:22:00Z,1042,0.8763
2025-06-22T11:23:00Z,1043,0.8757
2025-06-22T11:24:00Z,1044,0.8751
2025-06-22T11:25:00Z,1045,0.8745
2025-06-22T11:26:00Z,1046,0.8737
2025-06-22T11:27:00Z,1047,0.8728
2025-06-22T11:28:00Z,1048,0.8719
2025-06-22T11:29:00Z,1049,0.8709
2025-06-22T11:30:00Z,1050,0.8699
2025-06-22T11:31:00Z,1051,0.8691
2025-06-22T11:32:00Z,1052,0.8683
2025-06-22T11:33:00Z,1053,0.8674
2025-06-22T11:34:00Z,1054,0.8665
2025-06-22T11:35:00Z,1055,0.8656
2025-06-22T11:36:00Z,1056,0.8648
2025-06-22T11:37:00Z,1057,0.8640
2025-06-22T11:38:00Z,1058,0.8634
2025-06-22T11:39:00Z,1059,0.8627
2025-06-22T11:40:00Z,1060,0.8621
2025-06-22T11:41:00Z,1061,0.8615
2025-06-22T11:42:00Z,1062,0.8608
2025-06-22T11:43:00Z,1063,0.8602
2025-06-22T11:44:00Z,1064,0.8597
2025-06-22T11:45:00Z,1065,0.8590
2025-06-22T11:46:00Z,1066,0.8594
2025-06-22T11:47:00Z,1067,0.8598
2025-06-22T11:48:00Z,1068,0.8602
2025-06-22T11:49:00Z,1069,0.8605
2025-06-22T11:50:00Z,1070,0.8608
2025-06-22T11:51:00Z,1071,0.8611
2025-06-22T11:52:00Z,1072,0.8613
2025-06-22T11:53:00Z,1073,0.8615
2025-06-22T11:54:00Z,1074,0.8617
2025-06-22T11:55:00Z,1075,0.8618
2025-06-22T11:56:00Z,1076,0.8619
2025-06-22T11:57:00Z,1077,0.8618
2025-06-22T11:58:00Z,1078,0.8618
2025-06-22T11:59:00Z,1079,0.8617
2025-06-22T12:00:00Z,1080,0.8615
2025-06-22T12:01:00Z,1081,0.8612
2025-06-22T12:02:00Z,1082,0.8609
2025-06-22T12:03:00Z,1083,0.8602
2025-06-22T12:04:00Z,1084,0.8600
2025-06-22T12:05:00Z,1085,0.8596
2025-06-22T12:06:00Z,1086,0.8592
2025-06-22T12:07:00Z,1087,0.8588
2025-06-22T12:08:00Z,1088,0.8584
2025-06-22T12:09:00Z,1089,0.8580
2025-06-22T12:10:00Z,1090,0.8574
2025-06-22T12:11:00Z,1091,0.8567
2025-06-22T12:12:00Z,1092,0.8562
2025-06-22T12:13:00Z,1093,0.8556
2025-06-22T12:14:00Z,1094,0.8550
2025-06-22T12:15:00Z,1095,0.8544
2025-06-22T12:16:00Z,1096,0.8541
2025-06-22T12:17:00Z,1097,0.8539
2025-06-22T12:18:00Z,1098,0.8535
2025-06-22T12:19:00Z,1099,0.8530
2025-06-22T12:20:00Z,1100,0.8526
2025-06-22T12:21:00Z,1101,0.8522
2025-06-22T12:22:00Z,1102,0.8517
2025-06-22T12:23:00Z,1103,0.8512
2025-06-22T12:24:00Z,1104,0.8508
2025-06-22T12:25:00Z,1105,0.8504
2025-06-22T12:26:00Z,1106,0.8499
2025-06-22T12:27:00Z,1107,0.8495
2025-06-22T12:28:00Z,1108,0.8490
2025-06-22T12:29:00Z,1109,0.8486
2025-06-22T12:30:00Z,1110,0.8482
2025-06-22T12:31:00Z,1111,0.8462
2025-06-22T12:32:00Z,1112,0.8443
2025-06-22T12:33:00Z,1113,0.8424
2025-06-22T12:34:00Z,1114,0.8405
2025-06-22T12:35:00Z,1115,0.8386
2025-06-22T12:36:00Z,1116,0.8367
2025-06-22T12:37:00Z,1117,0.8348
2025-06-22T12:38:00Z,1118,0.8329
2025-06-22T12:39:00Z,1119,0.8310
2025-06-22T12:40:00Z,1120,0.8291
2025-06-22T12:41:00Z,1121,0.8273
2025-06-22T12:42:00Z,1122,0.8255
2025-06-22T12:43:00Z,1123,0.8237
2025-06-22T12:44:00Z,1124,0.8218
2025-06-22T12:45:00Z,1125,0.8200
2025-06-22T12:46:00Z,1126,0.8195
2025-06-22T12:47:00Z,1127,0.8190
2025-06-22T12:48:00Z,1128,0.8185
2025-06-22T12:49:00Z,1129,0.8180
2025-06-22T12:50:00Z,1130,0.8173
2025-06-22T12:51:00Z,1131,0.8166
2025-06-22T12:52:00Z,1132,0.8158
2025-06-22T12:53:00Z,1133,0.8150
2025-06-22T12:54:00Z,1134,0.8142
2025-06-22T12:55:00Z,1135,0.8133
2025-06-22T12:56:00Z,1136,0.8123
2025-06-22T12:57:00Z,1137,0.8115
2025-06-22T12:58:00Z,1138,0.8106
2025-06-22T12:59:00Z,1139,0.8097
2025-06-22T13:00:00Z,1140,0.8088
2025-06-22T13:01:00Z,1141,0.8075
2025-06-22T13:02:00Z,1142,0.8062
2025-06-22T13:03:00Z,1143,0.8049
2025-06-22T13:04:00Z,1144,0.8037
2025-06-22T13:05:00Z,1145,0.8025
2025-06-22T13:06:00Z,1146,0.8013
2025-06-22T13:07:00Z,1147,0.8001
2025-06-22T13:08:00Z,1148,0.7989
2025-06-22T13:09:00Z,1149,0.7977
2025-06-22T13:10:00Z,1150,0.7964
2025-06-22T13:11:00Z,1151,0.7952
2025-06-22T13:12:00Z,1152,0.7938
2025-06-22T13:13:00Z,1153,0.7924
2025-06-22T13:14:00Z,1154,0.7911
2025-06-22T13:15:00Z,1155,0.7898
2025-06-22T13:16:00Z,1156,0.7890
2025-06-22T13:17:00Z,1157,0.7882
2025-06-22T13:18:00Z,1158,0.7873
2025-06-22T13:19:00Z,1159,0.7864
2025-06-22T13:20:00Z,1160,0.7855
2025-06-22T13:21:00Z,1161,0.7846
2025-06-22T13:22:00Z,1162,0.7836
2025-06-22T13:23:00Z,1163,0.7827
2025-06-22T13:24:00Z,1164,0.7818
2025-06-22T13:25:00Z,1165,0.7809
2025-06-22T13:26:00Z,1166,0.7801
2025-06-22T13:27:00Z,1167,0.7793
2025-06-22T13:28:00Z,1168,0.7785
2025-06-22T13:29:00Z,1169,0.7777
2025-06-22T13:30:00Z,1170,0.7769
2025-06-22T13:31:00Z,1171,0.7756
2025-06-22T13:32:00Z,1172,0.7744
2025-06-22T13:33:00Z,1173,0.7732
2025-06-22T13:34:00Z,1174,0.7721
2025-06-22T13:35:00Z,1175,0.7709
2025-06-22T13:36:00Z,1176,0.7696
2025-06-22T13:37:00Z,1177,0.7683
2025-06-22T13:38:00Z,1178,0.7669
2025-06-22T13:39:00Z,1179,0.7655
2025-06-22T13:40:00Z,1180,0.7641
2025-06-22T13:41:00Z,1181,0.7626
2025-06-22T13:42:00Z,1182,0.7611
2025-06-22T13:43:00Z,1183,0.7596
2025-06-22T13:44:00Z,1184,0.7581
2025-06-22T13:45:00Z,1185,0.7565
2025-06-22T13:46:00Z,1186,0.7554
2025-06-22T13:47:00Z,1187,0.7542
2025-06-22T13:48:00Z,1188,0.7532
2025-06-22T13:49:00Z,1189,0.7522
2025-06-22T13:50:00Z,1190,0.7511
2025-06-22T13:51:00Z,1191,0.7500
2025-06-22T13:52:00Z,1192,0.7489
2025-06-22T13:53:00Z,1193,0.7478
2025-06-22T13:54:00Z,1194,0.7466
2025-06-22T13:55:00Z,1195,0.7455
2025-06-22T13:56:00Z,1196,0.7444
2025-06-22T13:57:00Z,1197,0.7431
2025-06-22T13:58:00Z,1198,0.7420
2025-06-22T13:59:00Z,1199,0.7408
2025-06-22T14:00:00Z,1200,0.7395
2025-06-22T14:01:00Z,1201,0.7377
2025-06-22T14:02:00Z,1202,0.7358
2025-06-22T14:03:00Z,1203,0.7340
2025-06-22T14:04:00Z,1204,0.7321
2025-06-22T14:05:00Z,1205,0.7301
2025-06-22T14:06:00Z,1206,0.7283
2025-06-22T14:07:00Z,1207,0.7264
2025-06-22T14:08:00Z,1208,0.7245
2025-06-22T14:09:00Z,1209,0.7227
2025-06-22T14:10:00Z,1210,0.7208
2025-06-22T14:11:00Z,1211,0.7191
2025-06-22T14:12:00Z,1212,0.7173
2025-06-22T14:13:00Z,1213,0.7155
2025-06-22T14:14:00Z,1214,0.7137
2025-06-22T14:15:00Z,1215,0.7118
2025-06-22T14:16:00Z,1216,0.7087
2025-06-22T14:17:00Z,1217,0.7057
2025-06-22T14:18:00Z,1218,0.7027
2025-06-22T14:19:00Z,1219,0.6998
2025-06-22T14:20:00Z,1220,0.6968
2025-06-22T14:21:00Z,1221,0.6939
2025-06-22T14:22:00Z,1222,0.6909
2025-06-22T14:23:00Z,1223,0.6879
2025-06-22T14:24:00Z,1224,0.6848
2025-06-22T14:25:00Z,1225,0.6817
2025-06-22T14:26:00Z,1226,0.6786
2025-06-22T14:27:00Z,1227,0.6753
2025-06-22T14:28:00Z,1228,0.6721
2025-06-22T14:29:00Z,1229,0.6689
2025-06-22T14:30:00Z,1230,0.6656
2025-06-22T14:31:00Z,1231,0.6632
2025-06-22T14:32:00Z,1232,0.6608
2025-06-22T14:33:00Z,1233,0.6585
2025-06-22T14:34:00Z,1234,0.6561
2025-06-22T14:35:00Z,1235,0.6537
2025-06-22T14:36:00Z,1236,0.6512
2025-06-22T14:37:00Z,1237,0.6488
2025-06-22T14:38:00Z,1238,0.6462
2025-06-22T14:39:00Z,1239,0.6437
2025-06-22T14:40:00Z,1240,0.6412
2025-06-22T14:41:00Z,1241,0.6388
2025-06-22T14:42:00Z,1242,0.6363
2025-06-22T14:43:00Z,1243,0.6338
2025-06-22T14:44:00Z,1244,0.6314
2025-06-22T14:45:00Z,1245,0.6289
2025-06-22T14:46:00Z,1246,0.6260
2025-06-22T14:47:00Z,1247,0.6230
2025-06-22T14:48:00Z,1248,0.6200
2025-06-22T14:49:00Z,1249,0.6171
2025-06-22T14:50:00Z,1250,0.6141
2025-06-22T14:51:00Z,1251,0.6112
2025-06-22T14:52:00Z,1252,0.6082
2025-06-22T14:53:00Z,1253,0.6053
2025-06-22T14:54:00Z,1254,0.6024
